acc,loss,vacc,vloss
0.6706802845001221,14.803031921386719,0.7694300413131714,4.142786502838135
0.6718844175338745,11.68763542175293,0.7694300413131714,4.012101173400879
0.6860325336456299,8.908448219299316,0.8134714961051941,1.2693068981170654
0.6881396770477295,6.873307228088379,0.7642487287521362,2.044769525527954
0.6899458169937134,5.909144878387451,0.7694300413131714,3.6056644916534424
0.6938591003417969,4.9721784591674805,0.7033678889274597,0.8901669383049011
0.699578583240509,3.041992664337158,0.7681347131729126,1.0309261083602905
0.7110174298286438,2.184476137161255,0.7694300413131714,1.5738848447799683
0.7170379161834717,1.887237310409546,0.7681347131729126,0.8452824950218201
0.7128236293792725,1.4563063383102417,0.7668393850326538,0.512748122215271
0.716736912727356,0.9644762277603149,0.7694300413131714,0.48819342255592346
0.7393136620521545,0.7238326668739319,0.7694300413131714,0.5231029391288757
0.764599621295929,0.6436200737953186,0.7694300413131714,0.5111123919487
0.7676098942756653,0.6032304167747498,0.7694300413131714,0.5350986123085022
0.768813967704773,0.5922206044197083,0.7694300413131714,0.5072559118270874
0.7697170376777649,0.5649512410163879,0.7694300413131714,0.5156986713409424
0.7727272510528564,0.5401097536087036,0.7694300413131714,0.5076804161071777
0.7808548808097839,0.516744077205658,0.7694300413131714,0.5067692995071411
0.7766405940055847,0.5244168043136597,0.7694300413131714,0.5066696405410767
0.7817579507827759,0.5075048804283142,0.7694300413131714,0.4953242838382721
0.7847682237625122,0.508297860622406,0.7694300413131714,0.4840162694454193
0.7829620838165283,0.48872172832489014,0.7694300413131714,0.47663602232933044
0.7859722971916199,0.5025982856750488,0.7694300413131714,0.4723885953426361
0.7847682237625122,0.48217064142227173,0.7707253694534302,0.4683123230934143
0.792594850063324,0.4875723719596863,0.7694300413131714,0.47285962104797363
0.7871763706207275,0.4847560524940491,0.7668393850326538,0.45914220809936523
0.8013244867324829,0.47477588057518005,0.7694300413131714,0.4676174819469452
0.7868753671646118,0.47821342945098877,0.7694300413131714,0.4693111479282379
0.7910897135734558,0.4703494906425476,0.7707253694534302,0.46066588163375854
0.8001204133033752,0.4606941044330597,0.7668393850326538,0.4520712196826935
0.8019265532493591,0.45777297019958496,0.7694300413131714,0.45116958022117615
0.8082480430603027,0.4573979675769806,0.7668393850326538,0.43566426634788513
0.8022275567054749,0.46501031517982483,0.7681347131729126,0.44336774945259094
0.8034316897392273,0.4363294839859009,0.7772020697593689,0.42483800649642944
0.8076459765434265,0.43891581892967224,0.7888600826263428,0.41898101568222046
0.8034316897392273,0.4448273479938507,0.8147668242454529,0.41457563638687134
0.8055388331413269,0.4413098990917206,0.8095855116844177,0.4115789830684662
0.8151715993881226,0.4314652979373932,0.803108811378479,0.4096754789352417
0.8103551864624023,0.42909422516822815,0.8044041395187378,0.40671420097351074
0.8160746693611145,0.4211621880531311,0.7772020697593689,0.4129589796066284
0.8172787427902222,0.4241815507411957,0.8147668242454529,0.39971086382865906
0.8254063725471497,0.4212571382522583,0.8277202248573303,0.39620116353034973
0.8239012360572815,0.41659408807754517,0.8264248967170715,0.3931281864643097
0.8296207189559937,0.410016804933548,0.8082901835441589,0.3966604769229889
0.8260084390640259,0.4169594943523407,0.8303108811378479,0.3875650465488434
0.8299217224121094,0.40736284852027893,0.8303108811378479,0.384425550699234
0.8269115090370178,0.4112579822540283,0.8108808398246765,0.39154407382011414
0.8323299288749695,0.3973224461078644,0.8329015374183655,0.3794383704662323
0.8347381353378296,0.3988928496837616,0.8173575401306152,0.38522496819496155
0.8371462821960449,0.3936587870121002,0.8212435245513916,0.3792490065097809
0.839554488658905,0.3947129249572754,0.8329015374183655,0.37259191274642944
0.8365442752838135,0.39555469155311584,0.8329015374183655,0.37074607610702515
0.8431667685508728,0.3886451721191406,0.8341968655586243,0.3707602322101593
0.8383504152297974,0.3928487300872803,0.825129508972168,0.3736606240272522
0.840457558631897,0.38446497917175293,0.8354922533035278,0.36497241258621216
0.852498471736908,0.3746564984321594,0.856217622756958,0.3586902618408203
0.8386514186859131,0.3846106231212616,0.8523315787315369,0.3565800189971924
0.8431667685508728,0.38137319684028625,0.8393782377243042,0.35905492305755615
0.8506923317909241,0.3737873136997223,0.8678756356239319,0.3529222309589386
0.8512943983078003,0.3688555955886841,0.8665803074836731,0.34918996691703796
0.8534015417098999,0.36790168285369873,0.8471502661705017,0.351306289434433
0.8597230315208435,0.3655901253223419,0.871761679649353,0.34483975172042847
0.8618302345275879,0.3576466739177704,0.8575129508972168,0.34495726227760315
0.8627333045005798,0.3645781874656677,0.8588082790374756,0.3418618142604828
0.8615291714668274,0.36335423588752747,0.8743523359298706,0.3380264639854431
0.8663455843925476,0.34715619683265686,0.8575129508972168,0.33969178795814514
0.8615291714668274,0.35360556840896606,0.8743523359298706,0.3334425985813141
0.8642383813858032,0.3568253815174103,0.871761679649353,0.33247748017311096
0.8657435178756714,0.34316137433052063,0.8911917209625244,0.3365766704082489
0.8726670742034912,0.3501679003238678,0.8834196925163269,0.3292427659034729
0.8726670742034912,0.34263160824775696,0.8808290362358093,0.32596656680107117
0.8738711476325989,0.3473345637321472,0.8808290362358093,0.32438522577285767
0.8723660707473755,0.33847934007644653,0.878238320350647,0.3235751986503601
0.8735701441764832,0.3385247588157654,0.8795337080955505,0.32162532210350037
0.8663455843925476,0.34254446625709534,0.8847150206565857,0.31827548146247864
0.8774834275245667,0.32988014817237854,0.8821243643760681,0.31807565689086914
0.8813967704772949,0.3370373845100403,0.8626943230628967,0.3290998637676239
0.8816977739334106,0.3378765285015106,0.8834196925163269,0.3141094744205475
0.8862131237983704,0.3312106132507324,0.8821243643760681,0.31507161259651184
0.880493700504303,0.3283415734767914,0.8898963928222656,0.30966100096702576
0.8822998404502869,0.32827669382095337,0.8898963928222656,0.3083326816558838
0.8856110572814941,0.3246556520462036,0.8847150206565857,0.3096057176589966
0.8816977739334106,0.323648601770401,0.8847150206565857,0.307184100151062
0.8819987773895264,0.3238426148891449,0.8743523359298706,0.3134390413761139
0.8835039138793945,0.3245392441749573,0.8898963928222656,0.30275797843933105
0.8841059803962708,0.3184998631477356,0.8950777053833008,0.30090436339378357
0.8819987773895264,0.3275856375694275,0.8730570077896118,0.31363964080810547
0.8847079873085022,0.3199246823787689,0.893782377243042,0.29779353737831116
0.8856110572814941,0.3189069926738739,0.8860103487968445,0.300354927778244
0.887417197227478,0.31531327962875366,0.8950777053833008,0.2954522669315338
0.8898254036903381,0.3076349198818207,0.8924870491027832,0.2952491044998169
0.8913305401802063,0.3143366277217865,0.8808290362358093,0.30319881439208984
0.8892233371734619,0.30752623081207275,0.8924870491027832,0.2930886447429657
0.8922336101531982,0.3111228346824646,0.8963730335235596,0.2908536195755005
0.8922336101531982,0.30846962332725525,0.8911917209625244,0.2914572060108185
0.8928356170654297,0.3085469603538513,0.8924870491027832,0.2896493673324585
0.8970499634742737,0.30118274688720703,0.8834196925163269,0.29677554965019226
0.8973509669303894,0.29861539602279663,0.8924870491027832,0.2887824475765228
0.8979530334472656,0.3037824332714081,0.8924870491027832,0.28758764266967773
0.8979530334472656,0.29783833026885986,0.8860103487968445,0.29155978560447693
0.9021673798561096,0.29581382870674133,0.8886010646820068,0.28730258345603943
0.8955448269844055,0.3030756413936615,0.8963730335235596,0.28179821372032166
0.8979530334472656,0.29677528142929077,0.9028497338294983,0.28148794174194336
0.9045755863189697,0.2914840579032898,0.8950777053833008,0.2799472212791443
0.9006622433662415,0.29201507568359375,0.8924870491027832,0.2825525403022766
0.9030704498291016,0.2934481203556061,0.8898963928222656,0.28337571024894714
0.9024683833122253,0.28523188829421997,0.9015544056892395,0.27551209926605225
0.9003612399101257,0.2940225601196289,0.9054403901100159,0.27461692690849304
0.9021673798561096,0.28697746992111206,0.8911917209625244,0.28122973442077637
0.9045755863189697,0.2846526801586151,0.8963730335235596,0.2766425907611847
0.8991571068763733,0.2874048352241516,0.8950777053833008,0.2768693268299103
0.9042745232582092,0.29122352600097656,0.8963730335235596,0.27425986528396606
0.9030704498291016,0.28725337982177734,0.8950777053833008,0.2739630937576294
0.9045755863189697,0.28429585695266724,0.8976684212684631,0.2715815305709839
0.9069837331771851,0.27915307879447937,0.9002590775489807,0.26764610409736633
